Sr.No,Smiles,Solvent,AbsorptioMax (nm),EmissionMax (nm),Fluorescent labeling,Total Molweight,molFormula,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Rotatable Bonds,Weiner
25481,CC1=CC=CC(NC2=CC(C)=NC3=C(C=NN23)C2=CC=CC=C2Cl)=C1,,,,No ,348.836,C20H17ClN4,4.4511,-7.075,4,1,266.95,0.1549,42.22,4.0745,3,1476
25482,CC1CCCC(NC(=O)C2=C(C)ON=C2C2=CC=CC=C2)C1C,,,,No ,312.412,C19H24N2O2,3.7511,-4.758,4,1,252.74,0.19617,55.13,-1.278,3,1186
25483,COC1=CC=C(C=C1)C(CNC(=O)C1=CC=C2CCCCC2=C1)N1CCOCC1,,,,No ,394.513,C24H30N2O3,3.1525,-3.315,5,1,314.13,0.15296,50.8,-2.3058,6,2406
25484,O=C(NCC1COC2=CC=CC=C2O1)N1CCC(CC2=CC=CC=C2)CC1,,,,No ,366.459,C22H26N2O3,3.8865,-4.011,5,1,286.85,0.16751,50.8,4.5802,4,2260
25485,O=C(NC1CCCC2=CC=CC=C12)C1=CC=C(C=C1)N1CCCCC1=O,,,,No ,348.445,C22H24N2O2,3.8114,-4.578,4,1,272.1,0.15101,49.41,0.62676,3,1828
25486,CC1=CC=C(S1)C(=O)NC1=NC2=CC=CC=C2C=C1,,,,No ,268.339,C15H12N2OS,3.7672,-4.823,3,1,203.79,0.27396,70.23,3.251,2,751
25487,CC1CN2C(=NC3=C2C(=O)N(C)C(=O)N3C)N(C1)C1=CC=C(Cl)C=C1,,,,No ,359.816,C17H18ClN5O2,3.6571,-4.488,7,0,252.6,0.21603,61.68,4.5185,1,1346
25488,CCN1N=NC2=CC(=CC=C12)C(=O)NC1CCOC2=CC=CC=C12,,,,No ,322.367,C18H18N4O2,2.3589,-3.306,6,1,246.09,0.25726,69.04,-1.29,3,1398
25489,CC1=C(SC(NC(=O)C2=CN=C(C)C=N2)=N1)C1=CC=CC=N1,,,,No ,311.368,C15H13N5OS,2.2688,-3.035,6,1,237.49,0.37366,108.9,2.708,3,1151
25490,CC1=NN2C(N=C(C)C=C2NCCN2CCOCC2)=C1C1=CC=C(C)C=C1,,,,No ,365.479,C21H27N5O,2.0284,-4.679,6,1,293.39,0.18712,54.69,4.9865,5,1954
25491,CC1=NC2=C(C=NN2C(NCC2CCCO2)=C1)C1=CC=CC=C1Cl,,,,No ,342.829,C18H19ClN4O,2.5236,-5.898,5,1,258.97,0.19829,51.45,2.8256,4,1348
25492,CC(NC(=O)C1=CC2=NC=CN=C2C=C1)C1=CC2=CC=CC=C2O1,,,,No ,317.347,C19H15N3O2,2.7464,-4.004,5,1,243.4,0.24877,68.02,2.8249,3,1446
25493,FC(F)(F)C1=CC=CC=C1C(=O)N1CCC(CC1)C1=NC2=CC=CC=C2N1,,,,No ,373.377,C20H18F3N3O,4.5797,-3.721,4,1,267.5,0.15533,48.99,-2.8719,3,1971
25494,COC1=CC=CC=C1N1CCN(CC1)C(=O)NC(C)C1CCCO1,,,,No ,333.43,C18H27N3O3,1.8128,-2.763,6,1,261.91,0.19701,54.04,5.4351,4,1502
25495,COC1=CC=C(OCCN2CCN(CC2)C(=O)C23CC4CC(CC(C4)C2)C3)C=C1,,,,No ,398.545,C24H34N2O3,3.2516,-3.081,5,0,302.9,0.13252,42.01,8.3938,6,2668
25496,COC1=CC=C(OC)C(CN2CCN(CC2)C(=O)C2=CC(=NN2)C2=CC=C(C)C=C2)=C1,,,,No ,420.511,C24H28N4O3,2.7631,-2.906,7,1,331.54,0.19636,70.69,9.3207,6,3165
25497,CN1C2=C(N3CCCN(CC4=CC=CC=C4)C3=N2)C(=O)N(CC(N)=O)C1=O,,,,No ,368.396,C18H20N6O3,1.1156,-2.746,9,1,267.71,0.30959,104.77,5.3864,4,1763
25498,NC(=O)C1=CC(Cl)=CC=C1OCC1=CN2C=C(Cl)C=CC2=N1,,,,No ,336.177,C15H11Cl2N3O2,2.3035,-5.823,5,1,237.9,0.24056,69.62,1.695,4,1138
25499,CC(=O)C1=CC=CC(NC(=O)C2=CSC(=N2)C2=CC=C(F)C=C2)=C1,,,,No ,340.377,C18H13FN2O2S,3.4882,-4.477,4,1,253.05,0.27216,87.3,2.5388,4,1509
25500,CC(C)CNC1=CC(C)=NC2=C(C=NN12)C1=CC=C(Cl)C=C1,,,,No ,314.819,C17H19ClN4,3.3028,-5.943,4,1,245.71,0.16829,42.22,2.9901,4,1065
25501,CC1=NC2=C(C=NN2C(NCCN2CCOCC2)=C1)C1=CC=CC=C1Cl,,,,No ,371.871,C19H22ClN5O,1.8926,-4.703,6,1,284.29,0.19311,54.69,5.5391,5,1772
25502,O=C(C1CN(C2CCCC2)C(=O)C1)N1CCC(CC2=CC=CC=C2)CC1,,,,No ,354.492,C22H30N2O2,3.3603,-3.295,4,0,277.72,0.11947,40.62,2.3918,4,1896
25503,FC1=CC=C(OC2=CC=C(C=C2)C(=O)N2CCN(CC(=O)N3CCCCC3)CC2)C=C1,,,,No ,425.502,C24H28FN3O3,3.4229,-3.8,6,0,326.37,0.14318,53.09,4.4509,5,3372
25504,O=C(NC1=NC2=C(CCCCC2)S1)C1=CC=C(OCC2CCCO2)C=C1,,,,No ,372.488,C20H24N2O3S,4.2972,-5.06,5,1,286.27,0.26489,88.69,-2.6266,5,2005
25505,COC1=CC=C(C=C1)C(CNC(=O)C1=CC=C(C=C1)N1C=CN=C1)N1CCCCC1,,,,No ,404.512,C24H28N4O2,2.7823,-5.216,6,1,324.07,0.17246,59.39,3.0367,7,2749
25506,CC(C)(CNC(=O)C1=CC2=CC=CC=C2N1)N1CCC2=CC=CC=C2C1,,,,No ,347.461,C22H25N3O,3.1454,-3.752,4,2,273.17,0.1539,48.13,5.0928,4,1818
25507,CNC(=O)C1CCN(CC1)C(=O)CC1=CC=C(Cl)C(Cl)=C1,,,,No ,329.226,C15H18Cl2N2O2,2.6547,-3.279,4,1,241.42,0.1702,49.41,5.6508,3,1050
25508,OC(CN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1)CN1CCOCC1,,,,No ,395.458,C22H25N3O4,1.0248,-2.14,7,2,295.4,0.22932,82.11,5.4963,6,2181
25509,O=C(N1CCCC1C1=CC=C2OCCOC2=C1)C1=CC=CC(=C1)C#N,,,,No ,334.374,C20H18N2O3,3.4865,-3.994,5,0,257.08,0.19508,62.56,-7.4165,2,1515
25510,CCC1=NC=CN1C1=CC(C)=NC2=C(C=NN12)C1=CC=C(Cl)C=C1,,,,No ,337.813,C18H16ClN5,3.937,-5.634,5,0,257.21,0.18557,48.01,4.7116,3,1280
25511,CC1=NC2=C(C=NN2C(NC2=CC=CC=C2)=C1)C1=CC=CC=C1Cl,,,,No ,334.809,C19H15ClN4,4.1072,-6.731,4,1,254.69,0.16235,42.22,4.0745,3,1313
25512,ClC1=CC=CC=C1C(=O)NC(C1=CC2=CC=CC=C2O1)C1=CC=CC=C1,,,,No ,361.827,C22H16ClNO2,5.3439,-6.123,3,1,274.2,0.14081,42.24,2.002,4,1621
25513,CC1CCCCN1C(=O)CN1CCN(CC1)C(=O)C1=CC=C(C=C1)C1=CC=CC=C1,,,,No ,405.54,C25H31N3O2,3.9104,-3.653,5,0,321.02,0.11442,43.86,6.3014,4,2960
25514,O=C(N1CCC(CC1)C1=CNC2=CC=CC=C12)C1=CC=NC=C1,,,,No ,305.38,C19H19N3O,3.2808,-3.178,4,1,238.04,0.17455,48.99,4.5408,2,1277
25515,O=C(NC1=NC2=CC=CC=C2C=C1)C1=CC=C(OCC2CCCO2)C=C1,,,,No ,348.401,C21H20N2O3,3.7043,-5.062,5,1,269.63,0.20573,60.45,-0.51378,5,2007
25516,CC(=O)NC1=CC=C(CC(=O)NC2=NC3=CC=CC=C3C=C2)C=C1,,,,No ,319.363,C19H17N3O2,3.1763,-4.666,5,2,250.82,0.2391,71.09,1.6461,4,1594
25517,O=C(NC12CC3CC(CC(C3)C1)C2)C1=CC=C(CN2CCOCC2)C=C1,,,,No ,354.492,C22H30N2O2,2.7655,-3.537,4,1,268.04,0.14196,41.57,3.5133,4,1843
25518,O=C(CCOC1=CC=CC=C1)N1CCC2=C(C1)C1=CC=CC=C1N2,,,,No ,320.391,C20H20N2O2,3.0015,-3.53,4,1,250.54,0.16197,45.33,4.0975,4,1504
25519,CC(C)CNC1=CC(=NC2=C(C(C)=NN12)C1=CC=CC=C1)C(C)C,,,,No ,322.454,C20H26N4,3.9378,-6.102,4,1,267.31,0.15469,42.22,1.9019,5,1272
25520,CC1=NC2=C(C=NN2C(NC2CCCC2)=C1)C1=CC=C(Cl)C=C1,,,,No ,326.83,C18H19ClN4,3.4375,-6.517,4,1,248.97,0.16608,42.22,1.7807,3,1185
25521,CN1CCN(CC1)C1=CC(C)=NC2=C(C=NN12)C1=CC=CC=C1Cl,,,,No ,341.845,C18H20ClN5,2.3552,-4.758,5,0,257.87,0.14344,36.67,9.5276,2,1279
25522,O=C(NC1=CC=CC(=C1)C(=O)N1CCCC1)C1=CC=C2NC3=C(CCCC3)C2=C1,,,,No ,387.482,C24H25N3O2,4.5536,-5.098,5,2,297.53,0.18512,65.2,0.68472,3,2432
25523,COC1=CC=C(NC(=O)C2=C(C)C3=CC=CC=C3S2)C=C1Cl,,,,No ,331.822,C17H14ClNO2S,4.6082,-5.575,3,1,242.71,0.22603,66.57,2.4952,3,1107
25524,CC1=C(SC(NC(=O)C2=CC(Cl)=CC=C2F)=N1)C1=NC=CN1C(F)F,,,,No ,386.784,C15H10ClF3N4OS,5.2956,-6.095,5,1,263.88,0.27918,88.05,0.42649,4,1565
25525,O=C(NC1=NN=C(CC2=CC=CC=C2)S1)C1=CC=CC(=C1)C#N,,,,No ,320.375,C17H12N4OS,3.3016,-4.819,5,1,250.92,0.32026,106.91,-0.36208,4,1379
25526,BrC1=CC=C(OCC(=O)N2CCC(CC2)C2=CNC3=CC=CC=C23)C=C1,,,,No ,413.314,C21H21BrN2O2,4.5818,-4.587,4,1,281.67,0.14407,45.33,2.61,4,1951
25527,CC1=C(C(=O)N2CCNC(=O)C2)C(=NO1)C1=C(Cl)C=CC=C1Cl,,,,No ,354.192,C15H13Cl2N3O3,2.3946,-3.887,6,1,249.61,0.26509,75.44,5.4903,2,1112
25528,CCOC1=CC=CC=C1C(=O)N1CCN(CC1)C1=CC=C(Br)C=N1,,,,No ,390.28,C18H20BrN3O2,3.3505,-3.555,5,0,266.32,0.15436,45.67,3.4385,4,1467
25529,CN1C2=C(N(CC3=CC=CC=C3)C(=N2)N2CCCCCC2)C(=O)N(C)C1=O,,,,No ,367.451,C20H25N5O2,2.7236,-3.467,7,0,281.22,0.19405,61.68,-0.27031,3,1668
25530,CC1=NC2=C(C=NN2C(NCC2CCCO2)=C1)C1=CC=C(Cl)C=C1,,,,No ,342.829,C18H19ClN4O,2.5236,-5.898,5,1,258.97,0.19829,51.45,2.8256,4,1382
25531,CCOC1=CC=C(NC2=CC(C)=NC3=C(C=NN23)C2=CC=CC=C2Cl)C=C1,,,,No ,378.862,C21H19ClN4O,4.4435,-7.049,5,1,290.71,0.17664,51.45,2.5302,5,1932
25532,CCN1CCN(CC1)C1=CC(C)=NC2=C(C(CC)=NN12)C1=CC=CC=C1,,,,No ,349.48,C21H27N5,2.969,-4.849,5,0,282.23,0.13106,36.67,8.4336,4,1586
25533,ClC1=CC=C2NC(=CC2=C1)C(=O)NCC1=CC=C(CN2CCCC2)C=C1,,,,No ,367.879,C21H22ClN3O,3.6298,-4.429,4,2,281.18,0.14951,48.13,4.62,5,2023
25534,BrC1=CC=C2NC(=CC2=C1)C(=O)N1CCN(CC1)C(=O)CN1CCOCC1,,,,No ,435.321,C19H23BrN4O3,1.5811,-1.683,7,1,289.3,0.20989,68.88,5.1957,3,2119
25535,CN(C)C(=O)C1CN(C(=O)CC2=CC=C(C)C=C2)C2=CC=CC=C2O1,,,,No ,338.406,C20H22N2O3,2.5575,-3.06,5,0,262.42,0.16455,49.85,5.8362,3,1494
25536,O=C(N1CCC2=CC=CC=C12)C1=CC=C(C=C1)N1CCCCC1=O,,,,No ,320.391,C20H20N2O2,3.4607,-4.427,4,0,244.68,0.13561,40.62,-0.7995,2,1418
25537,O=S(=O)(NCC1=CC=C(CN2CCCC2)C=C1)C1=CC=C2CCCCC2=C1,,,,No ,384.542,C22H28N2O2S,3.7738,-3.784,4,1,293.96,0.14829,57.79,-0.66883,5,2169
25538,CC1=NC2=CC(=CC=C2N1C1=CC=CC=C1)C(=O)N1CCC(CC1)C(=O)N1CCCC1,,,,No ,416.523,C25H28N4O2,3.7975,-5.294,6,0,319.52,0.15968,58.44,5.0785,3,2998
25539,CC1=NN2C(N=C(C)C=C2N2CCCCC2)=C1C1=CC=C(C)C=C1,,,,No ,320.439,C20H24N4,3.5456,-6.121,4,0,258.17,0.12953,33.43,3.1037,2,1260
25540,CC1=NC2=C(C=NN2C(NCCC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1,,,,No ,362.863,C21H19ClN4,4.072,-6.648,4,1,282.21,0.14652,42.22,4.585,5,1810
25541,NC(=O)C1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,,,,No ,328.842,C19H21ClN2O,3.3325,-3.793,3,1,251.55,0.12665,46.33,5.9594,4,1180
25542,CCC1=NN2C(N=C(C)C=C2NCC2CCCO2)=C1C1=CC=CC=C1,,,,No ,336.438,C20H24N4O,2.7311,-5.689,5,1,269.57,0.19049,51.45,2.2793,5,1467
25543,CCC1=NN2C(N=C(C)C=C2N2CCN(CC(C)=C)CC2)=C1C1=CC=CC=C1,,,,No ,375.518,C23H29N5,3.8443,-5.182,5,0,304.98,0.12129,36.67,-0.87409,5,2024
25544,CC1=NN2C(N=C(C)C=C2NC2=CC=CC(C)=C2)=C1C1=CC=CC=C1Cl,,,,No ,362.863,C21H19ClN4,4.849,-7.443,4,1,279.21,0.1481,42.22,3.3846,3,1602
25545,CCC1=CC=C(NC2=CC(C)=NC3=C(C(C)=NN23)C2=CC=CC=C2Cl)C=C1,,,,No ,376.89,C22H21ClN4,5.2646,-7.602,4,1,292.97,0.14114,42.22,3.1725,4,1838
25546,CCOC1=CC=C(NC2=CC(=NC3=C(C(C)=NN23)C2=CC=CC=C2)C(C)C)C=C1,,,,No ,386.497,C24H26N4O,5.0785,-7.208,5,1,312.31,0.16442,51.45,1.1498,6,2257
25547,CC1=CC=C(C=C1)C1=C2N=C(C)C=C(NCC3=CC=CC=N3)N2N=C1,,,,No ,329.406,C20H19N5,2.4329,-5.373,5,1,264.05,0.19814,55.11,4.4025,4,1566
25548,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(NCCN3CCOCC3)N2N=C1C,,,,No ,411.504,C22H29N5O3,1.5445,-4.371,8,1,325.65,0.23,73.15,5.0139,7,2599
25549,CC1CC2=CC=CC=C2N1C(=O)C1=NOC(=C1)C1=CC=CC=C1,,,,No ,304.348,C19H16N2O2,3.7331,-4.73,4,0,234.3,0.17785,46.34,5.7324,2,1201
25550,CN(C)S(=O)(=O)N1CCN(CC1)C(=O)C1=CC2=CC(F)=CC=C2N1,,,,No ,354.405,C15H19FN4O3S,1.1138,-1.426,7,1,247.07,0.26818,85.1,6.2218,1,1433
25551,CN1N=CC2=C(N=CN=C12)N1CCN(CC1)C(=O)CCNC(=O)C1=CC=CC=C1C,,,,No ,407.477,C21H25N7O2,1.2708,-3.688,9,1,314.24,0.26865,96.25,9.4563,5,2941
25552,CC1=C(CC(=O)N2CCCC2)N=C(O1)C1=CC=CC=C1,,,,No ,270.331,C16H18N2O2,2.8213,-3.896,4,0,217.08,0.19196,46.34,0.74953,3,863
25553,CCSC1=C(CC2=CC=CC=C2)C(C)=NC2=C(C(C)=NN12)C1=CC=CC=C1,,,,No ,373.523,C23H23N3S,4.9048,-6.814,3,0,297.34,0.15935,55.49,3.3425,5,1763
25554,CC1=NN2C(N=C(C)C=C2NCCN2CCOCC2)=C1C1=CC=CC=C1Cl,,,,No ,385.898,C20H24ClN5O,2.2905,-5.071,6,1,296.55,0.18513,54.69,5.0236,5,1914
25555,CC(NC1=CC(C)=NC2=C(C(C)=NN12)C1=CC=CC=C1Cl)C1=CC=CC=C1,,,,No ,376.89,C22H21ClN4,4.3265,-6.975,4,1,291.71,0.14175,42.22,4.7043,4,1800
25556,CC1=NN2C(N=C(C)C=C2N2CCCCC2)=C1C1=CC=CC=C1Cl,,,,No ,340.857,C19H21ClN4,3.8077,-6.513,4,0,261.33,0.12796,33.43,3.1239,2,1226
25557,CC1=CC=C(C=C1)C1=C2N=C(C)C=C(NCC3CCCO3)N2N=C1,,,,No ,322.411,C19H22N4O,2.2615,-5.506,5,1,255.81,0.20073,51.45,2.7704,4,1382
25558,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(N2N=C1C)N1CCN(CC(C)=C)CC1,,,,No ,421.543,C24H31N5O2,3.2887,-5.059,7,0,335.74,0.16974,55.13,-1.0165,6,2741
25559,CCN1CCN(CC1)C1=CC=CC=C1NC(=O)C1=CC2=CC=CC=C2N1,,,,No ,348.449,C21H24N4O,3.0852,-3.582,5,2,274.56,0.16605,51.37,7.9618,4,1765
25560,CCN(CC)C(=O)C1=CC=CC(NC(=O)C2=CC3=CC=CC=C3N2)=C1,,,,No ,335.406,C20H21N3O2,3.4184,-3.92,5,2,266.49,0.20669,65.2,5.2976,5,1633
25561,CC(=O)NC1=CC=CC(=C1)C(=O)NC1=CC=C(N=C1)N1CCCCC1,,,,No ,338.41,C19H22N4O2,2.6943,-4.192,6,2,268.06,0.23696,74.33,1.9953,4,1746
25562,CCC1=CC=C(C=C1)C(=O)N1CCN(CC1)C(=O)C1=CC=C(C=C1)N(C)C,,,,No ,365.475,C22H27N3O2,3.5997,-2.819,5,0,291.5,0.126,43.86,7.161,4,2166
25563,CC(=O)NC1=CC=C(NC2=CC(C)=NC3=NC(=NN23)C(F)(F)F)C=C1,,,,No ,350.303,C15H13F3N6O,1.9805,-2.207,7,2,249.2,0.30827,84.21,-7.3187,4,1596
25564,CC1=NN2C(N=C(C)C=C2NCC2=CC=CC=N2)=C1C1=CC=CC=C1Cl,,,,No ,363.851,C20H18ClN5,3.0929,-6.133,5,1,279.47,0.18721,55.11,3.7631,4,1659
25565,CC(C)CNC1=CC(C)=NC2=C(C(C)=NN12)C1=CC=CC=C1Cl,,,,No ,328.846,C18H21ClN4,3.7007,-6.311,4,1,257.97,0.16029,42.22,2.3625,4,1136
25566,CN1CCN(CC1)C1=CC(C)=NC2=C(C(C)=NN12)C1=CC=CC=C1Cl,,,,No ,355.872,C19H22ClN5,2.7531,-5.126,5,0,270.13,0.13693,36.67,8.9863,2,1394
25567,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(N2N=C1C)N1CCN(C)CC1,,,,No ,381.478,C21H27N5O2,2.0071,-4.426,7,0,299.23,0.19046,55.13,8.8169,4,1970
25568,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(N3CCCC3)N2N=C1C,,,,No ,352.437,C20H24N4O2,2.7197,-5.543,6,0,276.67,0.19315,51.89,4.5017,4,1576
25569,ClC1=CC=CC=C1CNC(=O)C1=CC=CC(CN2C=CN=C2)=C1,,,,No ,325.798,C18H16ClN3O,2.773,-2.948,4,1,252.89,0.16742,46.92,4.2836,5,1357
25570,CC(OC1=CC=CC=C1C#N)C(=O)N1CCN(CC1)C(=O)C1=CC(Cl)=CC(Cl)=C1,,,,No ,432.306,C21H19Cl2N3O3,3.9256,-4.683,6,0,317.97,0.17844,73.64,2.9615,4,2554
25571,CCOC1=CC=C2N=C(NC(=O)C3=CN(CC4=CC=CC=C4)N=C3)SC2=C1,,,,No ,378.455,C20H18N4O2S,3.3656,-3.97,6,1,289.03,0.28949,97.28,4.6802,6,2174
25572,CN1C=CN=C1C1=C(C)N=C(NC(=O)C2=CN=CC(Br)=C2)S1,,,,No ,378.253,C14H12BrN5OS,2.7297,-3.912,6,1,246.56,0.34328,100.94,2.4352,3,1119
25573,CC1=CC(NC2=CC(C)=NC3=NC(=NN23)C(F)(F)F)=CC(C)=C1,,,,No ,321.305,C15H14F3N5,2.9646,-2.553,5,1,232.25,0.22527,55.11,-8.035,3,1170
25574,CC1=NN2C(N=C(C)C=C2N2CCN(CCO)CC2)=C1C1=CC=CC=C1Cl,,,,No ,385.898,C20H24ClN5O,2.2327,-4.919,6,1,291.74,0.17169,56.9,8.2318,4,1806
25575,CC(C)C1=NC2=C(C=NN2C(NC2=CC=CC=C2)=C1)C1=CC=CC=C1,,,,No ,328.418,C21H20N4,4.3443,-6.522,4,1,264.03,0.15661,42.22,3.3631,4,1452
25576,CC1=NN2C(N=C(C)C=C2N2CCOCC2)=C1C1=CC=CC=C1Cl,,,,No ,342.829,C18H19ClN4O,2.6437,-5.624,5,0,257.57,0.16865,42.66,3.8726,2,1226
25577,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(N2N=C1C)N1CCOCC1,,,,No ,368.436,C20H24N4O3,1.8977,-4.924,7,0,286.67,0.2213,61.12,3.8616,4,1761
25578,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(NC3=CC=C(C)C(Cl)=C3)N2N=C1C,,,,No ,422.915,C23H23ClN4O2,4.709,-7.479,6,1,323.73,0.18951,60.68,3.3377,5,2463
25579,CS(=O)(=O)C1=CC=CC(=C1)C(=O)N1CCN(CC2=CC=C(OC(F)(F)F)C=C2)CC1,,,,No ,442.457,C20H21F3N2O4S,2.9624,-3.591,6,0,306.97,0.19129,75.3,-6.9232,6,2983
25580,FC1=CC=C(C=C1)C(=O)NC1CCN(CC1)C(=O)CCC1=CC=CC=C1,,,,No ,354.424,C21H23FN2O2,3.6533,-3.809,4,1,278.19,0.1477,49.41,3.7447,5,2056
25581,CN(C(=O)CN1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1)C1=CC=CC=C1,,,,No ,395.458,C22H25N3O4,2.0272,-2.1,7,0,299.74,0.18926,62.32,8.9646,4,2620
25582,CC(N1CCN(CC1)C1=CC=CC=C1O)C(=O)NC1=NC2=CC=CC=C2S1,,,,No ,382.487,C20H22N4O2S,3.0464,-3.544,6,2,284.78,0.26698,96.94,7.0013,4,2097
25583,CC1=NN2C(N=C(C)C=C2NC2=CC=C(Br)C=C2)=C1C1=CC=CC=C1Cl,,,,No ,427.732,C20H16BrClN4,5.2303,-7.933,4,1,285.58,0.14479,42.22,1.5946,3,1621
25584,CC1=NN2C(N=C(C)C=C2N2CCCC2)=C1C1=CC=CC=C1Cl,,,,No ,326.83,C18H19ClN4,3.4657,-6.243,4,0,247.57,0.13507,33.43,4.6035,2,1079
25585,CC(C)NC1=CC(C)=NC2=C(C(C)=NN12)C1=CC=CC=C1Cl,,,,No ,314.819,C17H19ClN4,3.3873,-6.259,4,1,244.21,0.16932,42.22,4.4743,3,974
25586,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(NC(C)C3=CC=CC=C3)N2N=C1C,,,,No ,402.496,C24H26N4O2,3.5805,-6.275,6,1,320.81,0.19123,60.68,4.6125,6,2467
25587,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(N2N=C1C)N1CCCCC1,,,,No ,366.463,C21H26N4O2,3.0617,-5.813,6,0,290.43,0.184,51.89,3.005,4,1761
25588,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(NC3=CC=C(F)C=C3)N2N=C1C,,,,No ,392.433,C22H21FN4O2,3.8599,-6.713,6,1,302.4,0.20288,60.68,1.9467,5,2247
25589,CCOC1=CC=CC=C1C(=O)N1CCCC2=CC(OC)=CC=C12,,,,No ,311.38,C19H21NO3,3.8022,-4.059,4,0,247.13,0.14806,38.77,0.67065,4,1168
25590,COC1=CC=C(N=N1)N1N=CC(C(=O)NC2=CC=CC3=CC=CN=C23)=C1C(F)(F)F,,,,No ,414.346,C19H13F3N6O2,3.0858,-2.783,8,1,292.55,0.2914,94.82,-1.6884,5,2472
25591,FC1=CC=C2NC(=CC2=C1)C(=O)N(CC1=CC=C(C=C1)C(=O)NC1CC1)C1CC1,,,,No ,391.445,C23H22FN3O2,3.4754,-4.978,5,2,287.6,0.19152,65.2,4.185,6,2489
25592,COC1=CC=CC=C1C(C)N(C)C(=O)C1=CC=C(C=C1)N1C(C)=NC2=CC=CC=C2C1=O,,,,No ,427.503,C26H25N3O3,3.8772,-4.573,6,0,329.89,0.16578,62.21,4.9217,5,3161
25593,CC1=NN2C(N=C(C)C=C2NC2=CC=C(Cl)C=C2)=C1C1=CC=CC=C1Cl,,,,No ,383.281,C20H16Cl2N4,5.1111,-7.835,4,1,282.37,0.14644,42.22,3.3846,3,1621
25594,CC1=NN2C(N=C(C)C=C2NCCCN2CCOCC2)=C1C1=CC=CC=C1Cl,,,,No ,399.924,C21H26ClN5O,2.7449,-5.341,6,1,310.31,0.17692,54.69,4.931,6,2196
25595,CC(C)CNC1=CC(=NC2=C(C=NN12)C1=CC=CC=C1)C(C)C,,,,No ,308.428,C19H24N4,3.5399,-5.734,4,1,255.05,0.16213,42.22,2.6577,5,1162
25596,COC1=CC=C(C=C1OC)C1=NN2C(N=C(C)C=C2NCC2CCCO2)=C1C,,,,No ,382.462,C21H26N4O3,2.2125,-5.234,7,1,300.33,0.23757,69.91,2.0926,6,2082
25597,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(NC3=CC=C(C)C=C3)N2N=C1C,,,,No ,388.47,C23H24N4O2,4.103,-6.743,6,1,308.31,0.19899,60.68,3.2867,5,2247
25598,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(NC3CCCC3)N2N=C1C,,,,No ,366.463,C21H26N4O2,3.0894,-6.185,6,1,290.33,0.21131,60.68,1.0796,5,1802
25599,CC(NS(=O)(=O)C1=CC=C(C=C1)N1CCCC1=O)C1=CC=CN=C1,,,,No ,345.422,C17H19N3O3S,1.4137,-2.472,6,1,252.41,0.26782,87.75,5.6165,4,1456
25600,CC(N1CCN(CC1)C1=CC=CC=C1)C(=O)NC1=CC=CC(=C1)C#N,,,,No ,334.422,C20H22N4O,2.4253,-3.646,5,1,270.84,0.16674,59.37,2.451,4,1718
25601,CC(C)C1=CC=C(C=C1)C1=NOC(CN2N=C(C)C(C)=C(C#N)C2=O)=N1,,,,No ,349.393,C19H19N5O2,2.4831,-4.363,7,0,277.68,0.27985,95.38,0.90713,4,1841
25602,COC1=CC=C(NC(=O)CC2=C(C)C3=CC=CC=C3N=C2C)C=N1,,,,No ,321.379,C19H19N3O2,3.1435,-4.259,5,1,254.89,0.22143,64.11,0.96413,4,1452
25603,CNC1=CC(C)=NC2=C(C(C)=NN12)C1=CC=CC=C1Cl,,,,No ,286.765,C15H15ClN4,2.6217,-5.581,4,1,219.45,0.18843,42.22,3.8651,2,732
25604,CCC(C)NC1=CC(C)=NC2=C(C(C)=NN12)C1=CC=CC=C1Cl,,,,No ,328.846,C18H21ClN4,3.8417,-6.529,4,1,257.97,0.16029,42.22,4.8527,4,1118
25605,CC(C)C1=NC2=C(C(C)=NN2C(NC2=CC=C(Br)C=C2)=C1)C1=CC=CC=C1,,,,No ,421.341,C22H21BrN4,5.4674,-7.724,4,1,294.92,0.14021,42.22,0.7745,4,1777
25606,CC1=CC=C(C=C1)C1=C2N=C(C)C=C(NC3=CC(Cl)=CC(Cl)=C3)N2N=C1,,,,No ,383.281,C20H16Cl2N4,5.0571,-7.811,4,1,282.37,0.14644,42.22,4.0745,3,1681
25607,COC1=CC=C(C=C1OC)C1=C2N=C(C)C=C(N3C=CN=C3C)N2N=C1C,,,,No ,363.42,C20H21N5O2,3.1733,-5.143,7,0,284.81,0.23781,66.47,3.9028,4,1739
